Timestamp,VP_Price,Expected_VP_Price,Diff_MA,Raw_Difference,VP_Position,SHEEP_Price,ORE_Price,WHEAT_Price
2398,1593.905186,1615.760024,-21.854838,-21.854838,-100,278.559892,33.694242,197.084434
2399,1596.355203,1614.181580,-17.826377,-17.826377,-100,278.376056,33.495568,198.143922
2400,1596.066071,1617.637816,-21.571745,-21.571745,-100,279.874118,33.514863,198.729308
2401,1598.626499,1610.436289,-11.809790,-11.809790,-100,279.271448,33.382178,197.451285
2402,1601.191821,1610.716812,-9.524991,-9.524991,-100,279.045970,33.598346,195.931424
2403,1599.163002,1608.372129,-9.209127,-9.209127,-100,278.744380,33.435118,196.484719
2404,1602.042664,1603.118423,-1.075759,-1.075759,-100,276.690920,33.384181,195.694254
2405,1593.628420,1603.214008,-9.585589,-9.585589,-100,277.868691,33.110472,197.498842
2406,1600.229626,1604.764809,-4.535184,-4.535184,-100,279.278292,33.179311,197.063434
2407,1600.592681,1605.419623,-4.826942,-4.826942,-100,279.195738,33.267823,196.625549
2408,1601.476464,1598.737903,2.738561,2.738561,-100,280.861617,32.945811,196.303019
2409,1598.423637,1598.557442,-0.133805,-0.133805,-100,281.701655,32.946160,195.977481
2410,1592.260015,1597.777160,-5.517145,-5.517145,-100,280.413331,33.022520,195.509627
2411,1592.802316,1589.241572,3.560744,3.560744,-100,278.888049,32.842496,194.423648
2412,1594.121595,1578.524257,15.597338,15.597338,-100,277.998432,32.387404,194.530124
2413,1591.182447,1586.554065,4.628381,4.628381,-100,278.628134,32.455986,196.587622
2414,1600.191473,1585.169126,15.022346,15.022346,-100,278.399543,32.401715,196.601162
2415,1593.281998,1588.648724,4.633274,4.633274,-100,279.121618,32.498180,196.832707
2416,1598.704720,1588.538442,10.166278,10.166278,-100,278.638782,32.652722,195.737832
2417,1597.942589,1595.761970,2.180619,2.180619,-100,277.963798,32.873947,196.728172
2418,1596.984678,1607.960029,-10.975351,-10.975351,-100,280.182326,33.340177,196.637281
2419,1595.618066,1618.913650,-23.295584,-23.295584,-100,279.884979,33.800632,196.938599
2420,1601.171527,1615.978098,-14.806571,-14.806571,-100,279.630326,33.823850,195.817098
2421,1611.435237,1614.242264,-2.807027,-2.807027,-100,279.531517,33.796076,195.461821
2422,1617.181111,1610.713443,6.467668,6.467668,-100,280.121693,33.676103,194.990247
2423,1619.341221,1619.060376,0.280845,0.280845,-100,278.874495,33.830915,197.066145
2424,1626.256271,1628.660045,-2.403773,-2.403773,-100,280.023274,34.010439,198.642060
2425,1625.308751,1634.165988,-8.857237,-8.857237,-100,277.699309,34.225902,199.591754
2426,1637.890347,1634.780820,3.109527,3.109527,-100,277.595243,34.197795,200.056802
2427,1632.934424,1631.937763,0.996661,0.996661,-100,275.058382,34.132670,200.363698
2428,1634.347832,1636.391280,-2.043448,-2.043448,-100,276.716445,34.275039,200.285238
2429,1637.166003,1630.741857,6.424146,6.424146,-100,275.462099,33.973888,201.062695
2430,1637.450942,1632.881290,4.569652,4.569652,-100,274.737254,34.158057,200.592595
2431,1632.972932,1628.911351,4.061581,4.061581,-100,274.406067,34.183835,199.115704
2432,1630.597400,1628.493985,2.103415,2.103415,-100,272.413063,34.332187,198.430227
2433,1628.748015,1626.622734,2.125280,2.125280,-100,274.814118,34.251536,197.666394
2434,1628.070789,1619.892235,8.178554,8.178554,-100,274.097731,34.015646,197.392595
2435,1633.213314,1614.722769,18.490545,18.490545,-100,272.335450,33.822103,197.654162
2436,1638.989685,1609.086936,29.902749,29.902749,-100,272.253687,33.928478,194.892641
2437,1634.696977,1615.036629,19.660347,19.660347,-100,271.831008,34.219044,194.821423
2438,1625.919503,1613.363398,12.556104,12.556104,-100,270.813527,34.121751,195.314955
2439,1618.326417,1607.150950,11.175467,11.175467,-100,269.425428,33.963990,194.819272
2440,1619.047661,1612.435022,6.612640,6.612640,-100,273.805650,34.005267,194.975071
2441,1606.922104,1609.026171,-2.104067,-2.104067,-100,273.524262,33.837573,195.187509
2442,1592.200611,1602.751925,-10.551315,-10.551315,-100,271.415026,33.735702,194.457524
2443,1594.721317,1600.438976,-5.717659,-5.717659,-100,272.006453,33.697218,193.771702
2444,1591.318514,1603.104434,-11.785920,-11.785920,-100,276.572865,33.786276,192.587803
2445,1597.131877,1602.895102,-5.763225,-5.763225,-100,276.297474,33.983639,191.060089
2446,1594.971021,1605.925616,-10.954595,-10.954595,-100,276.433451,33.879252,192.884799
2447,1602.683317,1599.017522,3.665795,3.665795,-100,274.333914,33.693479,192.586561
2448,1620.473694,1602.626304,17.847389,17.847389,-100,275.839411,34.019636,190.827692
2449,1623.971058,1600.510450,23.460609,23.460609,-100,275.813240,33.965159,190.526392
2450,1622.795284,1596.793557,26.001726,26.001726,-100,276.235770,33.962765,189.123790
2451,1617.075064,1591.051684,26.023380,26.023380,-100,275.759916,33.832940,188.290932
2452,1614.477257,1597.447223,17.030034,17.030034,-100,278.324222,33.880473,189.346175
2453,1626.805016,1595.605130,31.199886,31.199886,-100,277.619024,33.724020,190.146083
2454,1640.739584,1589.296225,51.443359,51.443359,-100,277.226519,33.701831,188.250508
2455,1646.774729,1582.702250,64.072479,64.072479,-100,275.207405,33.550817,187.765140
2456,1655.326844,1573.290630,82.036214,82.036214,-100,273.225808,33.449141,185.904875
2457,1649.773684,1580.075268,69.698416,69.698416,-100,273.272018,33.692728,186.344963
2458,1656.290575,1575.340981,80.949594,80.949594,-100,273.110862,33.544072,185.911423
2459,1653.938129,1578.748742,75.189388,75.189388,-100,274.617614,33.664891,185.684941
2460,1657.313294,1581.742914,75.570380,75.570380,-100,274.196375,33.763471,186.085542
2461,1647.762459,1578.600300,69.162159,69.162159,-100,272.163854,33.698366,186.132082
2462,1661.054117,1577.273130,83.780987,83.780987,-100,271.036988,33.689820,186.087012
2463,1657.202690,1576.417128,80.785562,80.785562,-100,270.360935,33.640690,186.382638
2464,1648.384911,1579.504870,68.880041,68.880041,-100,269.511588,33.732109,187.004199
2465,1644.969220,1586.696495,58.272725,58.272725,-100,269.913951,33.944063,187.722160
2466,1638.442844,1580.170436,58.272407,58.272407,-100,269.066292,33.723965,187.436738
2467,1637.336841,1589.381999,47.954843,47.954843,-100,268.445851,33.930540,189.214730
2468,1632.272812,1588.916138,43.356674,43.356674,-100,269.063106,33.973667,188.525236
2469,1622.843665,1595.134915,27.708750,27.708750,-100,270.229742,34.140733,189.019076
2470,1624.923265,1595.262695,29.660570,29.660570,-100,270.610254,34.040281,189.729578
2471,1624.108355,1595.585222,28.523133,28.523133,-100,268.943876,34.079824,190.049015
2472,1626.226866,1602.490959,23.735907,23.735907,-100,268.499129,34.459578,189.620484
2473,1625.752286,1600.153555,25.598731,25.598731,-100,266.216924,34.398056,189.995942
2474,1632.012153,1595.355128,36.657024,36.657024,-100,266.027491,34.379527,188.533314
2475,1628.370627,1596.911733,31.458894,31.458894,-100,265.798955,34.538400,187.904584
2476,1629.752270,1593.743368,36.008902,36.008902,-100,265.500790,34.577386,186.592673
2477,1618.320113,1592.392720,25.927393,25.927393,-100,264.539533,34.650291,185.852475
2478,1625.266278,1593.565350,31.700928,31.700928,-100,265.059533,34.716454,185.582171
2479,1624.005402,1590.840479,33.164923,33.164923,-100,264.203707,34.491650,186.655694
2480,1617.405545,1585.378718,32.026828,32.026828,-100,262.201608,34.268559,187.120664
2481,1607.294920,1583.700256,23.594664,23.594664,-100,263.413334,34.315448,185.796718
2482,1611.592355,1582.413311,29.179044,29.179044,-100,264.205321,34.226804,185.796458
2483,1604.083378,1576.106056,27.977322,27.977322,-100,262.538842,34.059760,185.426535
2484,1599.997951,1578.690134,21.307816,21.307816,-100,262.507366,34.193030,185.293310
2485,1595.190044,1563.770969,31.419075,31.419075,-100,261.158395,33.718342,184.236193
2486,1590.076411,1562.734598,27.341813,27.341813,-100,259.650466,33.636127,184.985047
2487,1596.355468,1569.320636,27.034832,27.034832,-100,259.285005,33.987676,184.641086
2488,1587.903097,1565.350931,22.552166,22.552166,-100,261.404559,33.639192,185.326209
2489,1597.217909,1556.539859,40.678049,40.678049,-100,260.920552,33.316342,184.936791
2490,1598.269149,1562.933712,35.335437,35.335437,-100,261.287472,33.476337,185.794273
2491,1595.435490,1556.785764,38.649726,38.649726,-100,260.440346,33.381576,184.661762
2492,1597.088780,1565.918404,31.170376,31.170376,-100,262.174033,33.502633,186.350695
2493,1593.551589,1562.470010,31.081579,31.081579,-100,263.093024,33.453571,185.251774
2494,1598.861381,1560.281884,38.579497,38.579497,-100,263.670650,33.382034,184.871530
2495,1609.639718,1560.622351,49.017367,49.017367,-100,263.233917,33.418429,184.840945
2496,1607.804286,1557.520042,50.284245,50.284245,-100,261.632452,33.285946,185.293836
2497,1612.877457,1553.655893,59.221564,59.221564,-100,262.361247,33.099547,185.181328
2498,1610.687321,1549.515708,61.171613,61.171613,-100,263.712763,32.941529,184.558637
2499,1615.502740,1552.803544,62.699197,62.699197,-100,263.306750,33.119029,184.440540
2500,1612.956672,1555.503771,57.452901,57.452901,-100,264.921494,33.206012,184.199051
2501,1611.648142,1557.857978,53.790165,53.790165,-100,265.557689,33.125927,185.444367
2502,1624.520481,1549.242374,75.278107,75.278107,-100,267.816593,33.020798,182.574112
2503,1622.760433,1558.485625,64.274809,64.274809,-100,269.197724,33.132211,184.485902
2504,1622.397232,1550.031194,72.366038,72.366038,-100,268.780734,32.976050,182.898611
2505,1618.403320,1544.826048,73.577272,73.577272,-100,268.322602,32.794734,182.648471
2506,1616.105567,1545.249645,70.855922,70.855922,-100,271.129125,32.769505,182.123241
2507,1618.267292,1543.835900,74.431392,74.431392,-100,270.550798,32.815932,181.449192
2508,1605.865061,1543.597582,62.267479,62.267479,-100,269.298115,32.915337,180.978604
2509,1599.782922,1540.389478,59.393444,59.393444,-100,268.245135,32.844058,180.747229
2510,1590.160800,1543.894632,46.266168,46.266168,-100,265.472226,33.018516,181.461360
2511,1596.826526,1543.351209,53.475316,53.475316,-100,263.413750,32.991971,182.117386
2512,1593.529309,1538.024628,55.504681,55.504681,-100,264.478758,32.848982,181.054237
2513,1576.635215,1540.559420,36.075795,36.075795,-100,264.629360,32.713884,182.941997
2514,1576.375341,1537.545942,38.829399,38.829399,-100,263.807561,32.731207,182.015101
2515,1565.122045,1538.853581,26.268464,26.268464,-100,263.511676,32.842038,181.695737
2516,1566.837317,1542.017822,24.819495,24.819495,-100,262.811809,32.966891,182.036627
2517,1576.614605,1545.511174,31.103431,31.103431,-100,264.450094,33.121207,181.537694
2518,1574.028810,1554.463903,19.564908,19.564908,-100,263.674681,33.328823,183.265693
2519,1568.327652,1549.608143,18.719509,18.719509,-100,264.366928,33.136494,182.866523
2520,1577.013760,1542.719863,34.293897,34.293897,-100,262.931540,32.938852,182.462109
2521,1574.792038,1543.365410,31.426628,31.426628,-100,264.439276,32.742830,183.749137
2522,1579.992649,1540.884405,39.108244,39.108244,-100,263.643092,32.593619,184.298884
2523,1574.953449,1546.121505,28.831944,28.831944,-100,262.405775,32.578496,186.618315
2524,1577.114678,1542.687078,34.427600,34.427600,-100,263.772133,32.484421,185.737002
2525,1576.229052,1541.892285,34.336767,34.336767,-100,261.635707,32.574186,185.422158
2526,1576.898013,1546.177748,30.720265,30.720265,-100,263.606159,32.433318,187.399127
2527,1568.998357,1546.127630,22.870727,22.870727,-100,262.635333,32.436244,187.659560
2528,1569.418011,1536.434978,32.983033,32.983033,-100,262.437343,32.168044,186.448970
2529,1567.670482,1538.370024,29.300458,29.300458,-100,261.407296,32.265820,186.676691
2530,1571.914325,1534.665265,37.249060,37.249060,-100,261.540517,32.169611,186.100089
2531,1582.140398,1528.288515,53.851883,53.851883,-100,259.409725,31.932588,186.395988
2532,1575.451286,1534.703451,40.747836,40.747836,-100,259.189095,32.041022,187.845166
2533,1574.513915,1531.849225,42.664690,42.664690,-100,257.098479,31.907403,188.544541
2534,1560.458779,1532.677624,27.781155,27.781155,-100,258.496458,32.038719,187.374331
2535,1552.369811,1529.606248,22.763563,22.763563,-100,257.541068,31.892889,187.742032
2536,1550.436722,1534.461038,15.975684,15.975684,-100,258.317494,32.082537,187.706934
2537,1549.376254,1531.904437,17.471817,17.471817,-100,256.405049,32.038642,187.754214
2538,1551.766266,1537.053861,14.712405,14.712405,-100,255.577882,32.076278,189.504422
2539,1548.927826,1542.055971,6.871856,6.871856,-100,255.321177,32.116145,191.009403
2540,1551.307506,1540.284324,11.023182,11.023182,-100,254.842256,31.997565,191.468115
2541,1548.505958,1540.726141,7.779816,7.779816,-100,255.070984,31.924629,192.119892
2542,1535.582108,1540.805285,-5.223177,-5.223177,-100,255.054256,31.932501,192.091117
2543,1532.722698,1540.736762,-8.014063,-8.014063,-100,254.219738,31.919757,192.425236
2544,1525.720555,1543.164905,-17.444350,-17.444350,-100,255.073457,32.016136,192.251644
2545,1533.108948,1550.555633,-17.446684,-17.446684,-100,257.453881,32.104613,193.389799
2546,1528.872569,1542.908345,-14.035776,-14.035776,-100,258.281749,32.013373,191.190520
2547,1534.946587,1543.189799,-8.243211,-8.243211,-100,259.538216,32.082684,190.358163
2548,1542.154901,1547.848764,-5.693863,-5.693863,-100,260.770513,32.161963,190.975269
2549,1536.839805,1538.906333,-2.066528,-2.066528,-100,260.081045,31.984452,189.469575
2550,1534.160497,1536.689765,-2.529269,-2.529269,-100,260.648203,31.690384,190.819438
2551,1539.683765,1539.974482,-0.290717,-0.290717,-100,261.476145,31.771782,191.068130
2552,1532.069989,1542.019803,-9.949814,-9.949814,-100,262.720462,31.834645,190.902241
2553,1539.821968,1543.225657,-3.403689,-3.403689,-100,260.698299,32.000562,190.652249
2554,1536.677703,1545.190842,-8.513139,-8.513139,-100,259.924840,32.029143,191.351002
2555,1546.043984,1546.954536,-0.910552,-0.910552,-100,258.413791,32.163254,191.384621
2556,1548.139298,1549.822368,-1.683070,-1.683070,-100,257.609956,32.409387,190.708275
2557,1554.308445,1542.459601,11.848843,11.848843,-100,257.498398,32.253977,189.399535
2558,1547.273957,1535.434579,11.839378,11.839378,-100,256.390933,32.018626,189.140389
2559,1542.554343,1527.561178,14.993165,14.993165,-100,257.062539,31.876709,187.306509
2560,1541.542758,1528.779780,12.762977,12.762977,-100,258.467556,31.841410,187.569935
2561,1541.133148,1524.956636,16.176512,16.176512,-100,260.794278,31.641863,187.079398
2562,1544.692650,1521.418778,23.273872,23.273872,-100,260.918186,31.716327,185.231600
2563,1551.491632,1521.998409,29.493223,29.493223,-100,261.188073,31.641487,185.933344
2564,1554.438848,1521.066308,33.372540,33.372540,-100,261.070704,31.793903,184.456550
2565,1544.545806,1521.765878,22.779928,22.779928,-100,263.592850,31.749865,184.262009
2566,1539.158121,1534.032192,5.125929,5.125929,-100,264.485337,32.181187,184.877931
2567,1534.493909,1524.800858,9.693050,9.693050,-100,264.789522,31.822567,184.377663
2568,1539.192153,1521.966969,17.225184,17.225184,-100,263.813939,31.764815,184.146671
2569,1540.954799,1520.606540,20.348259,20.348259,-100,262.696196,31.742779,184.192506
2570,1530.726372,1523.586519,7.139853,7.139853,-100,263.110413,31.828921,184.426514
2571,1530.039163,1521.966218,8.072945,8.072945,-100,263.059892,31.668780,185.129445
2572,1533.335410,1527.922717,5.412693,5.412693,-100,264.806007,31.762676,185.923825
2573,1525.466315,1530.500587,-5.034272,-5.034272,-100,264.058406,32.021499,185.030344
2574,1530.555076,1529.659323,0.895753,0.895753,-100,264.706860,32.076229,184.110306
2575,1541.655725,1522.922352,18.733373,18.733373,-100,264.971966,32.046257,181.923192
2576,1524.163999,1525.992947,-1.828948,-1.828948,-100,265.163908,32.191645,181.795107
2577,1525.752838,1529.516069,-3.763230,-3.763230,-100,266.220934,32.150263,183.013864
2578,1537.236957,1540.357374,-3.120417,-3.120417,-100,265.630815,32.481410,184.376045
2579,1525.731172,1533.248574,-7.517402,-7.517402,-100,263.920155,32.483444,182.421950
2580,1521.960584,1531.789046,-9.828462,-9.828462,-100,263.500210,32.616311,181.008324
2581,1527.179914,1530.292672,-3.112758,-3.112758,-100,261.951891,32.765812,179.801555
2582,1520.987587,1534.650088,-13.662500,-13.662500,-100,263.223634,32.868820,180.116558
2583,1529.919857,1537.440634,-7.520777,-7.520777,-100,259.680853,33.113269,180.274780
2584,1544.920454,1540.525522,4.394932,4.394932,-100,259.542585,33.248396,180.334011
2585,1536.977053,1537.405721,-0.428668,-0.428668,-100,258.739182,33.029447,181.208491
2586,1533.590085,1540.328464,-6.738379,-6.738379,-100,259.420934,33.093432,181.512693
2587,1524.375313,1533.795070,-9.419758,-9.419758,-100,258.769865,32.875978,181.143200
2588,1514.604427,1531.947964,-17.343537,-17.343537,-100,257.665092,32.785043,181.553782
2589,1501.349654,1530.223346,-28.873692,-28.873692,-100,257.997753,32.811338,180.646790
2590,1509.254102,1530.322712,-21.068610,-21.068610,-100,257.399680,32.902731,180.153231
2591,1500.776338,1536.846744,-36.070406,-36.070406,-100,258.292409,33.043495,181.043157
2592,1504.791199,1542.375869,-37.584669,-37.584669,0,259.521591,33.113657,182.034482
2593,1514.171347,1536.593331,-22.421983,-22.421983,100,258.921372,33.046394,180.737762
2594,1503.226418,1539.861796,-36.635379,-36.635379,100,258.114599,33.304199,180.110312
2595,1512.607149,1543.298581,-30.691432,-30.691432,100,260.301148,33.358344,180.203734
2596,1522.983143,1533.980475,-10.997332,-10.997332,100,260.898011,33.118191,178.658119
2597,1503.605647,1532.712247,-29.106600,-29.106600,100,261.681786,33.106637,178.065252
2598,1502.056974,1535.699040,-33.642066,-33.642066,100,262.835665,33.173335,178.224298
2599,1513.583590,1531.877962,-18.294371,-18.294371,100,262.102350,32.926562,179.050757
2600,1518.468771,1534.103459,-15.634687,-15.634687,100,262.361227,33.048611,178.790694
2601,1515.667624,1540.653564,-24.985940,-24.985940,100,263.166115,33.196070,179.664626
2602,1525.270043,1542.682634,-17.412591,-17.412591,100,264.556670,33.210206,179.828088
2603,1528.706708,1542.626804,-13.920096,-13.920096,100,264.148882,33.244697,179.665815
2604,1533.223605,1538.354147,-5.130542,-5.130542,100,266.179985,32.984497,179.584132
2605,1527.089211,1546.545712,-19.456501,-19.456501,100,266.787673,33.246341,180.196297
2606,1523.032724,1551.133014,-28.100290,-28.100290,100,267.238382,33.315453,181.109937
2607,1526.193533,1554.725806,-28.532273,-28.532273,100,268.628151,33.485312,180.601186
2608,1542.832924,1556.329993,-13.497069,-13.497069,100,268.103060,33.758640,179.187556
2609,1533.914971,1564.492611,-30.577640,-30.577640,100,267.294351,34.153447,179.190621
2610,1536.704973,1551.323823,-14.618850,-14.618850,100,264.667768,33.827524,177.975840
2611,1536.674000,1555.802235,-19.128235,-19.128235,100,265.073436,33.921114,178.674583
2612,1539.151707,1563.517334,-24.365627,-24.365627,100,265.742177,34.220541,178.809103
2613,1541.583908,1565.468845,-23.884937,-23.884937,100,264.347054,34.138913,180.555764
2614,1544.115608,1559.242261,-15.126653,-15.126653,100,264.083217,33.945270,179.987033
2615,1545.794695,1571.940288,-26.145593,-26.145593,100,266.443775,34.378310,180.284767
2616,1547.314135,1569.244664,-21.930528,-21.930528,100,268.937372,33.943902,181.966976
2617,1527.254594,1570.724431,-43.469836,-43.469836,100,268.585073,33.972826,182.364092
2618,1527.360343,1575.051138,-47.690795,-47.690795,100,267.720771,34.185346,182.475291
2619,1522.872724,1574.480070,-51.607346,-51.607346,100,269.106928,34.117969,182.373572
2620,1520.733897,1573.724340,-52.990442,-52.990442,100,269.638142,34.117851,181.947604
2621,1530.042102,1577.352490,-47.310388,-47.310388,100,267.672085,34.446554,181.250741
2622,1539.466816,1578.066432,-38.599616,-38.599616,100,265.608025,34.382271,182.639554
2623,1536.655777,1575.133866,-38.478089,-38.478089,100,267.147653,34.332268,181.534850
2624,1543.480643,1573.312410,-29.831768,-29.831768,100,269.549430,33.764742,184.587908
2625,1548.327992,1573.080521,-24.752529,-24.752529,100,270.691736,33.765993,184.143867
2626,1547.483710,1573.321178,-25.837468,-25.837468,100,270.848587,33.633973,185.209192
2627,1541.197855,1577.278619,-36.080764,-36.080764,100,272.124264,33.601825,186.438943
2628,1537.123509,1577.421956,-40.298447,-40.298447,100,272.734469,33.604211,186.281105
2629,1537.976512,1577.606559,-39.630047,-39.630047,100,272.313176,33.496307,187.317809
2630,1547.268657,1574.046425,-26.777768,-26.777768,100,270.942870,33.421182,187.092509
2631,1556.976852,1571.862160,-14.885308,-14.885308,100,271.072046,33.237203,187.730040
2632,1560.563803,1565.768930,-5.205127,-5.205127,100,269.894723,33.125355,186.852145
2633,1551.447172,1559.351509,-7.904337,-7.904337,100,267.141130,32.871366,187.459217
2634,1545.526865,1557.234617,-11.707752,-11.707752,100,265.068010,32.844819,187.573520
2635,1568.457063,1556.530577,11.926486,11.926486,100,265.256662,33.033206,185.800400
2636,1567.256647,1554.378932,12.877715,12.877715,100,263.658666,33.070422,185.257844
2637,1570.999049,1559.640347,11.358702,11.358702,100,263.142145,33.265554,185.721548
2638,1566.894745,1562.100518,4.794227,4.794227,100,262.388279,33.543643,184.638794
2639,1570.596997,1567.204179,3.392818,3.392818,100,260.941750,33.845523,184.502639
2640,1552.475024,1572.199662,-19.724638,-19.724638,100,263.923050,33.954703,184.461542
2641,1553.781752,1577.663179,-23.881426,-23.881426,100,262.775693,34.025804,186.158784
2642,1565.205608,1569.503901,-4.298292,-4.298292,100,261.488829,33.886580,184.811188
2643,1566.925274,1562.069167,4.856107,4.856107,100,261.171716,33.690770,183.856428
2644,1559.854945,1557.415899,2.439047,2.439047,100,261.236036,33.518654,183.564277
2645,1568.485361,1553.503166,14.982195,14.982195,100,260.677543,33.644388,181.397533
2646,1578.464613,1559.426032,19.038581,19.038581,100,262.160828,33.882832,181.133504
2647,1580.899596,1557.651162,23.248434,23.248434,100,262.310206,33.816811,180.986308
2648,1575.789564,1555.826572,19.962992,19.962992,100,262.559450,33.693960,181.234450
2649,1578.175544,1552.241896,25.933648,25.933648,100,260.856332,33.728528,180.247606
2650,1572.478425,1553.982323,18.496102,18.496102,100,261.202139,33.798819,180.196159
2651,1574.233641,1560.077373,14.156269,14.156269,100,263.620498,34.078865,179.377624
2652,1573.020351,1564.455347,8.565004,8.565004,100,264.280351,34.386157,178.294941
2653,1577.709582,1559.494131,18.215451,18.215451,100,263.962368,34.253357,177.707432
2654,1573.188611,1559.590031,13.598581,13.598581,100,263.562043,34.387199,176.820141
2655,1571.526679,1564.051986,7.474692,7.474692,100,263.835094,34.370569,178.414459
2656,1574.662745,1560.254272,14.408473,14.408473,100,264.162989,34.139815,178.795344
2657,1575.072164,1553.185950,21.886214,21.886214,100,262.973237,34.070519,177.250671
2658,1570.235522,1551.634103,18.601419,18.601419,100,262.727714,34.079606,176.717028
2659,1571.987759,1555.118266,16.869492,16.869492,100,260.559121,34.239529,177.350150
2660,1569.971959,1555.099054,14.872905,14.872905,100,260.751236,34.191767,177.656744
2661,1574.553686,1546.287573,28.266113,28.266113,100,260.702663,33.969382,176.348238
2662,1568.516202,1547.117460,21.398742,21.398742,100,260.720305,34.148644,175.231842
2663,1565.545827,1547.330940,18.214887,18.214887,100,261.849181,34.036602,175.830775
2664,1561.156763,1558.808010,2.348753,2.348753,100,260.116548,34.416418,177.387684
2665,1553.029317,1553.938884,-0.909567,-0.909567,100,259.776192,34.223132,177.311139
2666,1560.205916,1557.961672,2.244245,2.244245,100,261.586598,34.395299,176.803393
2667,1557.957905,1555.643409,2.314496,2.314496,100,261.404372,34.331297,176.554485
2668,1558.903115,1559.397501,-0.494387,-0.494387,100,260.166030,34.534027,176.659132
2669,1558.918517,1560.373154,-1.454636,-1.454636,100,260.712381,34.355341,178.223208
2670,1566.185337,1562.280322,3.905015,3.905015,100,260.931374,34.224496,179.838696
2671,1572.011951,1564.132959,7.878992,7.878992,100,260.293340,34.447739,178.937183
2672,1555.760041,1562.029589,-6.269548,-6.269548,100,260.119788,34.246555,179.830833
2673,1542.849872,1559.326220,-16.476348,-16.476348,100,261.444531,34.038168,180.108370
2674,1544.948847,1556.247942,-11.299094,-11.299094,100,259.182147,33.928765,180.594163
2675,1542.791760,1560.284467,-17.492706,-17.492706,100,261.705648,34.035460,180.381315
2676,1555.882475,1572.170365,-16.287890,-16.287890,100,261.759298,34.293332,182.478654
2677,1555.326905,1570.230790,-14.903885,-14.903885,100,261.134254,34.220966,182.563639
2678,1555.533391,1573.084251,-17.550860,-17.550860,100,261.337643,34.360059,182.405756
2679,1551.370731,1582.994752,-31.624021,-31.624021,100,264.061250,34.708192,182.285939
2680,1549.854975,1583.035165,-33.180190,-33.180190,100,263.354528,34.801079,181.793911
2681,1553.228600,1580.779732,-27.551132,-27.551132,100,265.107167,34.780020,180.632429
2682,1556.012948,1586.180790,-30.167842,-30.167842,100,264.050625,34.889361,181.981418
2683,1554.993670,1597.260718,-42.267048,-42.267048,100,265.149538,35.376996,181.682033
2684,1541.233703,1590.921028,-49.687325,-49.687325,100,264.873245,35.040011,182.196604
2685,1549.884680,1590.951402,-41.066722,-41.066722,100,267.306273,35.107316,180.928347
2686,1551.787700,1590.668988,-38.881288,-38.881288,100,268.359642,34.892951,182.177082
2687,1535.891391,1595.837245,-59.945853,-59.945853,100,268.615914,35.078360,182.444991
2688,1543.982268,1600.877190,-56.894921,-56.894921,100,270.786162,35.162011,182.869760
2689,1552.054776,1604.603550,-52.548774,-52.548774,100,272.501428,35.371542,181.996960
2690,1554.858759,1600.504266,-45.645508,-45.645508,100,271.439531,35.268359,181.707947
2691,1549.915293,1599.002878,-49.087586,-49.087586,100,269.441346,35.397176,180.800190
2692,1553.865864,1600.102998,-46.237134,-46.237134,100,271.804961,35.394384,180.471895
2693,1553.141433,1599.214550,-46.073117,-46.073117,100,269.980074,35.396243,180.714111
2694,1566.040744,1603.405328,-37.364584,-37.364584,100,270.590335,35.493830,181.218440
2695,1569.360593,1600.089636,-30.729043,-30.729043,100,270.648362,35.433510,180.520102
2696,1570.870911,1602.219560,-31.348649,-31.348649,100,270.418494,35.633979,179.766187
2697,1570.974465,1598.977572,-28.003107,-28.003107,100,268.731653,35.632367,179.175642
2698,1585.165092,1602.552310,-17.387218,-17.387218,100,268.545180,35.684344,180.068808
2699,1587.435652,1606.408701,-18.973049,-18.973049,100,271.383241,35.746051,180.047111
2700,1583.108661,1606.388378,-23.279717,-23.279717,100,270.335302,35.864562,179.439687
2701,1585.883254,1605.491441,-19.608187,-19.608187,100,269.433629,35.879898,179.287849
2702,1582.236866,1607.404194,-25.167328,-25.167328,100,267.131865,36.199827,178.167886
2703,1579.311116,1604.486736,-25.175620,-25.175620,100,265.981561,36.196452,177.537606
2704,1577.803887,1609.266682,-31.462795,-31.462795,100,265.989975,36.346753,178.021464
2705,1577.798404,1607.416660,-29.618256,-29.618256,100,267.661972,36.208569,177.939818
2706,1588.252794,1597.942280,-9.689486,-9.689486,100,267.162253,35.944430,176.866758
2707,1580.437170,1587.099144,-6.661974,-6.661974,100,267.290003,35.641164,175.429545
2708,1583.342427,1580.548507,2.793920,2.793920,100,268.635806,35.523144,173.659596
2709,1586.673396,1581.884121,4.789275,4.789275,100,267.683426,35.620986,173.654637
2710,1587.968621,1586.537249,1.431372,1.431372,100,270.030855,35.860801,172.671450
2711,1588.919747,1587.010971,1.908776,1.908776,100,269.779693,36.036846,171.539760
2712,1592.611464,1579.227695,13.383769,13.383769,100,268.409877,35.976959,169.729199
2713,1600.236838,1578.516394,21.720444,21.720444,100,268.202434,35.905313,170.105665
2714,1588.428027,1586.704580,1.723447,1.723447,100,267.960232,36.086477,171.609530
2715,1589.301313,1583.395019,5.906294,5.906294,100,265.764585,36.099018,171.042647
2716,1588.473788,1579.994979,8.478810,8.478810,100,265.547872,36.116639,169.791824
2717,1593.096970,1579.251209,13.845761,13.845761,100,262.560781,36.262976,169.316627
